===============================================================================
EXTENSION NAME : linecount
EXTENSION VERSION : 0.1.7
-------------------------------------------------------------------------------
count time : 2019-05-17 16:55:53
count workspace : c:\Users\bigol\Desktop\repos\dh-unit\Project\Assets
total files : 3261
total code lines : 610316
total comment lines : 13463
total blank lines : 12214

Cirrus.meta, code is 8, comment is 0, blank is 0.
External\PS-ProgressBar\Scripts\Utils\ImageSlicedMirror.cs.meta, code is 12, comment is 0, blank is 0.
External\PS-ProgressBar\Scripts\Utils\Utils.cs, code is 9, comment is 0, blank is 2.
External\PS-ProgressBar\Scripts\Utils\Utils.cs.meta, code is 12, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites.meta, code is 9, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\bar-lightedge.png, it is a binary file.
External\PS-ProgressBar\Sprites\bar-lightedge.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\barHex.back.png, it is a binary file.
External\PS-ProgressBar\Sprites\barHex.back.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\barHex.front.png, it is a binary file.
External\PS-ProgressBar\Sprites\barHex.front.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\barRounded.front.png, it is a binary file.
External\PS-ProgressBar\Sprites\barRounded.front.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\barRounded.overlay.png, it is a binary file.
External\PS-ProgressBar\Sprites\barRounded.overlay.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\barSegment.png, it is a binary file.
External\PS-ProgressBar\Sprites\barSegment.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\box.rounded.radius.2.png, it is a binary file.
External\PS-ProgressBar\Sprites\box.rounded.radius.2.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\box.rounded.radius5.innerglow.png, it is a binary file.
External\PS-ProgressBar\Sprites\box.rounded.radius5.innerglow.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\box.rounded.radius5.png, it is a binary file.
External\PS-ProgressBar\Sprites\box.rounded.radius5.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\box.slanted.darkened.png, it is a binary file.
External\PS-ProgressBar\Sprites\box.slanted.darkened.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\circle.back.flat.png, it is a binary file.
External\PS-ProgressBar\Sprites\circle.back.flat.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\circle.backgroundbevel.png, it is a binary file.
External\PS-ProgressBar\Sprites\circle.backgroundbevel.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\circle.segments.12.png, it is a binary file.
External\PS-ProgressBar\Sprites\circle.segments.12.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\circle.segments.20.png, it is a binary file.
External\PS-ProgressBar\Sprites\circle.segments.20.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\circle.segments.40.gradient.png, it is a binary file.
External\PS-ProgressBar\Sprites\circle.segments.40.gradient.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\circle.segments.40.png, it is a binary file.
External\PS-ProgressBar\Sprites\circle.segments.40.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\circle.slim.png, it is a binary file.
External\PS-ProgressBar\Sprites\circle.slim.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\circle.small.png, it is a binary file.
External\PS-ProgressBar\Sprites\circle.small.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\glow.png, it is a binary file.
External\PS-ProgressBar\Sprites\glow.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\gradient.vertical.png, it is a binary file.
External\PS-ProgressBar\Sprites\gradient.vertical.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\healthSphere.back.png, it is a binary file.
External\PS-ProgressBar\Sprites\healthSphere.back.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\healthSphere.bar.png, it is a binary file.
External\PS-ProgressBar\Sprites\healthSphere.bar.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\healthSphere.overlay.png, it is a binary file.
External\PS-ProgressBar\Sprites\healthSphere.overlay.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.beveled.bar.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.beveled.bar.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.beveled.bg.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.beveled.bg.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.beveled.overlay.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.beveled.overlay.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.crosshair.corner.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.crosshair.corner.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bar.blue.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bar.blue.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bar.green.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bar.green.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bar.yellow.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bar.yellow.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bg.blue.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bg.blue.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bg.green.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bg.green.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bg.yellow.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.slanted.bg.yellow.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.slanted.icon.blue.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.slanted.icon.blue.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.slanted.icon.green.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.slanted.icon.green.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\sci-fi.slanted.icon.yellow.png, it is a binary file.
External\PS-ProgressBar\Sprites\sci-fi.slanted.icon.yellow.png.meta, code is 68, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\stripes.1.png, it is a binary file.
External\PS-ProgressBar\Sprites\stripes.1.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\stripes.2.png, it is a binary file.
External\PS-ProgressBar\Sprites\stripes.2.png.meta, code is 92, comment is 0, blank is 0.
External\PS-ProgressBar\Sprites\textBubble.png, it is a binary file.
External\PS-ProgressBar\Sprites\textBubble.png.meta, code is 68, comment is 0, blank is 0.
TextMesh Pro.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Documentation.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Documentation\TextMesh Pro User Guide 2016.pdf, code is 2160, comment is 486, blank is 64.
TextMesh Pro\Documentation\TextMesh Pro User Guide 2016.pdf.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Fonts.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Fonts\LiberationSans - OFL.txt, code is 29, comment is 1, blank is 17.
TextMesh Pro\Fonts\LiberationSans - OFL.txt.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Fonts\LiberationSans.ttf, it is a binary file.
TextMesh Pro\Fonts\LiberationSans.ttf.meta, code is 19, comment is 0, blank is 0.
TextMesh Pro\Resources.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Resources\Fonts & Materials.meta, code is 9, comment is 0, blank is 0.
TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF - Drop Shadow.mat, code is 106, comment is 0, blank is 0.
TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF - Drop Shadow.mat.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF - Fallback.asset, code is 470, comment is 0, blank is 0.
TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF - Fallback.asset.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF - Outline.mat, code is 104, comment is 0, blank is 0.
TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF - Outline.mat.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF.asset, code is 7821, comment is 0, blank is 0.
TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF.asset.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Resources\LineBreaking Following Characters.txt, code is 1, comment is 0, blank is 0.
TextMesh Pro\Resources\LineBreaking Following Characters.txt.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Resources\LineBreaking Leading Characters.txt, code is 1, comment is 0, blank is 0.
TextMesh Pro\Resources\LineBreaking Leading Characters.txt.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders.meta, code is 9, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_Bitmap-Custom-Atlas.shader, code is 108, comment is 2, blank is 32.
TextMesh Pro\Resources\Shaders\TMP_Bitmap-Custom-Atlas.shader.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_Bitmap-Mobile.shader, code is 111, comment is 3, blank is 30.
TextMesh Pro\Resources\Shaders\TMP_Bitmap-Mobile.shader.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_Bitmap.shader, code is 108, comment is 2, blank is 32.
TextMesh Pro\Resources\Shaders\TMP_Bitmap.shader.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_SDF Overlay.shader, code is 242, comment is 8, blank is 70.
TextMesh Pro\Resources\Shaders\TMP_SDF Overlay.shader.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_SDF-Mobile Masking.shader, code is 189, comment is 13, blank is 49.
TextMesh Pro\Resources\Shaders\TMP_SDF-Mobile Masking.shader.meta, code is 9, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_SDF-Mobile Overlay.shader, code is 182, comment is 13, blank is 49.
TextMesh Pro\Resources\Shaders\TMP_SDF-Mobile Overlay.shader.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_SDF-Mobile.shader, code is 182, comment is 13, blank is 49.
TextMesh Pro\Resources\Shaders\TMP_SDF-Mobile.shader.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_SDF-Surface-Mobile.shader, code is 102, comment is 9, blank is 27.
TextMesh Pro\Resources\Shaders\TMP_SDF-Surface-Mobile.shader.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_SDF-Surface.shader, code is 121, comment is 5, blank is 31.
TextMesh Pro\Resources\Shaders\TMP_SDF-Surface.shader.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_SDF.shader, code is 242, comment is 8, blank is 70.
TextMesh Pro\Resources\Shaders\TMP_SDF.shader.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMP_Sprite.shader, code is 92, comment is 0, blank is 21.
TextMesh Pro\Resources\Shaders\TMP_Sprite.shader.meta, code is 9, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMPro.cginc, code is 63, comment is 3, blank is 19.
TextMesh Pro\Resources\Shaders\TMPro.cginc.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMPro_Properties.cginc, code is 62, comment is 44, blank is 13.
TextMesh Pro\Resources\Shaders\TMPro_Properties.cginc.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Shaders\TMPro_Surface.cginc, code is 84, comment is 10, blank is 22.
TextMesh Pro\Resources\Shaders\TMPro_Surface.cginc.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Resources\Sprite Assets.meta, code is 9, comment is 0, blank is 0.
TextMesh Pro\Resources\Sprite Assets\EmojiOne.asset, code is 638, comment is 0, blank is 0.
TextMesh Pro\Resources\Sprite Assets\EmojiOne.asset.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Resources\Style Sheets.meta, code is 9, comment is 0, blank is 0.
TextMesh Pro\Resources\Style Sheets\Default Style Sheet.asset, code is 68, comment is 0, blank is 0.
TextMesh Pro\Resources\Style Sheets\Default Style Sheet.asset.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Resources\TMP Settings.asset, code is 43, comment is 0, blank is 0.
TextMesh Pro\Resources\TMP Settings.asset.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Sprites.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Sprites\EmojiOne Attribution.txt, code is 2, comment is 1, blank is 1.
TextMesh Pro\Sprites\EmojiOne Attribution.txt.meta, code is 7, comment is 0, blank is 0.
TextMesh Pro\Sprites\EmojiOne.json, code is 155, comment is 0, blank is 1.
TextMesh Pro\Sprites\EmojiOne.json.meta, code is 8, comment is 0, blank is 0.
TextMesh Pro\Sprites\EmojiOne.png, it is a binary file.
TextMesh Pro\Sprites\EmojiOne.png.meta, code is 431, comment is 0, blank is 0.
===============================================================================
===============================================================================
EXTENSION NAME : linecount
EXTENSION VERSION : 0.1.7
-------------------------------------------------------------------------------
count time : 2019-09-27 13:04:56
count workspace : c:\Users\bigol\Desktop\repos\dungeon-healer\Project\Assets
total files : 3944
total code lines : 1180019
total comment lines : 15004
total blank lines : 13512

Cirrus.meta, code is 8, comment is 0, blank is 0.
Cirrus\Collections.meta, code is 8, comment is 0, blank is 0.
Cirrus\Collections\DoublyLinkedList.cs, code is 136, comment is 17, blank is 20.
Cirrus\Collections\DoublyLinkedList.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Collections\GameObjectPool.cs, code is 41, comment is 8, blank is 13.
Cirrus\Collections\GameObjectPool.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Collections\Heap.cs, code is 283, comment is 8, blank is 54.
Cirrus\Collections\Heap.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Collections\IHeap.cs, code is 10, comment is 2, blank is 2.
Cirrus\Collections\IHeap.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Collections\Pool.cs, code is 37, comment is 0, blank is 5.
Cirrus\Collections\Pool.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_.meta, code is 8, comment is 0, blank is 0.
Cirrus\Editor_\ColorBlock.cs, code is 31, comment is 0, blank is 6.
Cirrus\Editor_\ColorBlock.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\ColorLabelAttributePropertyDrawer.cs, code is 30, comment is 0, blank is 9.
Cirrus\Editor_\ColorLabelAttributePropertyDrawer.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\ConditionalHidePropertyDrawer.cs, code is 85, comment is 10, blank is 26.
Cirrus\Editor_\ConditionalHidePropertyDrawer.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes.meta, code is 8, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes\AllowSceneObjectsAttribute.cs, code is 11, comment is 0, blank is 2.
Cirrus\Editor_\CustomAttributes\AllowSceneObjectsAttribute.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes\ArrayControlOptionsAttribute.cs, code is 16, comment is 2, blank is 2.
Cirrus\Editor_\CustomAttributes\ArrayControlOptionsAttribute.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes\CategoryAttribute.cs, code is 20, comment is 1, blank is 3.
Cirrus\Editor_\CustomAttributes\CategoryAttribute.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes\ConditionalHideAttribute.cs, code is 36, comment is 3, blank is 9.
Cirrus\Editor_\CustomAttributes\ConditionalHideAttribute.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes\CustomSerializationAttribute.cs, code is 8, comment is 0, blank is 2.
Cirrus\Editor_\CustomAttributes\CustomSerializationAttribute.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes\EmphasisAttribute.cs, code is 12, comment is 4, blank is 5.
Cirrus\Editor_\CustomAttributes\EmphasisAttribute.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes\EnumFlagAttribute.cs, code is 7, comment is 3, blank is 3.
Cirrus\Editor_\CustomAttributes\EnumFlagAttribute.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes\ForceStandardObjectPickerAttribute.cs, code is 12, comment is 0, blank is 2.
Cirrus\Editor_\CustomAttributes\ForceStandardObjectPickerAttribute.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes\HideGroupAttribute.cs, code is 20, comment is 1, blank is 3.
Cirrus\Editor_\CustomAttributes\HideGroupAttribute.cs.meta, code is 11, comment is 0, blank is 0.
Cirrus\Editor_\CustomAttributes\HideInCreationWindowAttribute.cs, code is 14, comment is 1, blank is 1.
Cirrus\Editor_\CustomAttributes\HideInCreationWindowAttribute.cs.meta, code is 11, comment is 0, blank is 0.
